snapshot_date,sector,slug,metric,value,n_companies,status,source_file,archived_at
2025-10-10,Agriculture & Chemicals,agriculture_chemicals,fcf_yield,0.02382,5,ok,fyn_agriculture_chemicals_current_20251010_summary.csv,2026-06-07T06:14:41
2025-10-10,Agriculture & Chemicals,agriculture_chemicals,net_margin,0.11945,6,ok,fyn_agriculture_chemicals_current_20251010_summary.csv,2026-06-07T06:14:41
2025-10-10,Agriculture & Chemicals,agriculture_chemicals,gross_margin,0.4421,2,ok,fyn_agriculture_chemicals_current_20251010_summary.csv,2026-06-07T06:14:41
2025-10-10,Agriculture & Chemicals,agriculture_chemicals,revenue_growth_yoy,0.00865,6,ok,fyn_agriculture_chemicals_current_20251010_summary.csv,2026-06-07T06:14:41
2025-10-10,Agriculture & Chemicals,agriculture_chemicals,earnings_growth_yoy,0.0311,6,ok,fyn_agriculture_chemicals_current_20251010_summary.csv,2026-06-07T06:14:41
2025-11-10,Agriculture & Chemicals,agriculture_chemicals,pe,33.0181,5,ok,fyn_agriculture_chemicals_current_20251110_summary.csv,2026-06-07T06:14:41
2025-11-10,Agriculture & Chemicals,agriculture_chemicals,ps,4.1285,6,ok,fyn_agriculture_chemicals_current_20251110_summary.csv,2026-06-07T06:14:41
2025-11-10,Agriculture & Chemicals,agriculture_chemicals,pb,4.39425,6,ok,fyn_agriculture_chemicals_current_20251110_summary.csv,2026-06-07T06:14:41
2025-11-10,Agriculture & Chemicals,agriculture_chemicals,ev_ebitda,18.0195,3,ok,fyn_agriculture_chemicals_current_20251110_summary.csv,2026-06-07T06:14:41
2025-11-10,Agriculture & Chemicals,agriculture_chemicals,fcf_yield,0.027207,4,ok,fyn_agriculture_chemicals_current_20251110_summary.csv,2026-06-07T06:14:41
2025-11-10,Agriculture & Chemicals,agriculture_chemicals,net_margin,0.1177,6,ok,fyn_agriculture_chemicals_current_20251110_summary.csv,2026-06-07T06:14:41
2025-11-10,Agriculture & Chemicals,agriculture_chemicals,gross_margin,0.43515,2,ok,fyn_agriculture_chemicals_current_20251110_summary.csv,2026-06-07T06:14:41
2025-11-10,Agriculture & Chemicals,agriculture_chemicals,revenue_growth_yoy,0.0117,6,ok,fyn_agriculture_chemicals_current_20251110_summary.csv,2026-06-07T06:14:41
2025-11-10,Agriculture & Chemicals,agriculture_chemicals,earnings_growth_yoy,-0.0119,6,ok,fyn_agriculture_chemicals_current_20251110_summary.csv,2026-06-07T06:14:41
2025-12-10,Agriculture & Chemicals,agriculture_chemicals,pe,29.3775,4,ok,fyn_agriculture_chemicals_current_20251210_summary.csv,2026-06-07T06:14:41
2025-12-10,Agriculture & Chemicals,agriculture_chemicals,ps,3.92605,6,ok,fyn_agriculture_chemicals_current_20251210_summary.csv,2026-06-07T06:14:41
2025-12-10,Agriculture & Chemicals,agriculture_chemicals,pb,4.12755,6,ok,fyn_agriculture_chemicals_current_20251210_summary.csv,2026-06-07T06:14:41
2025-12-10,Agriculture & Chemicals,agriculture_chemicals,ev_ebitda,23.2194,3,ok,fyn_agriculture_chemicals_current_20251210_summary.csv,2026-06-07T06:14:41
2025-12-10,Agriculture & Chemicals,agriculture_chemicals,fcf_yield,0.028841,4,ok,fyn_agriculture_chemicals_current_20251210_summary.csv,2026-06-07T06:14:41
2025-12-10,Agriculture & Chemicals,agriculture_chemicals,net_margin,0.10135,6,ok,fyn_agriculture_chemicals_current_20251210_summary.csv,2026-06-07T06:14:41
2025-12-10,Agriculture & Chemicals,agriculture_chemicals,gross_margin,0.43515,2,ok,fyn_agriculture_chemicals_current_20251210_summary.csv,2026-06-07T06:14:41
2025-12-10,Agriculture & Chemicals,agriculture_chemicals,revenue_growth_yoy,0.0117,6,ok,fyn_agriculture_chemicals_current_20251210_summary.csv,2026-06-07T06:14:41
2025-12-10,Agriculture & Chemicals,agriculture_chemicals,earnings_growth_yoy,-0.0119,6,ok,fyn_agriculture_chemicals_current_20251210_summary.csv,2026-06-07T06:14:41
2026-01-10,Agriculture & Chemicals,agriculture_chemicals,pe,31.64355,4,ok,fyn_agriculture_chemicals_current_20260110_summary.csv,2026-06-07T06:14:41
2026-01-10,Agriculture & Chemicals,agriculture_chemicals,ps,4.303,6,ok,fyn_agriculture_chemicals_current_20260110_summary.csv,2026-06-07T06:14:41
2026-01-10,Agriculture & Chemicals,agriculture_chemicals,pb,4.6384,6,ok,fyn_agriculture_chemicals_current_20260110_summary.csv,2026-06-07T06:14:41
2026-01-10,Agriculture & Chemicals,agriculture_chemicals,ev_ebitda,24.2238,3,ok,fyn_agriculture_chemicals_current_20260110_summary.csv,2026-06-07T06:14:41
2026-01-10,Agriculture & Chemicals,agriculture_chemicals,fcf_yield,0.026093,4,ok,fyn_agriculture_chemicals_current_20260110_summary.csv,2026-06-07T06:14:41
2026-01-10,Agriculture & Chemicals,agriculture_chemicals,net_margin,0.10135,6,ok,fyn_agriculture_chemicals_current_20260110_summary.csv,2026-06-07T06:14:41
2026-01-10,Agriculture & Chemicals,agriculture_chemicals,gross_margin,0.43515,2,ok,fyn_agriculture_chemicals_current_20260110_summary.csv,2026-06-07T06:14:41
2026-01-10,Agriculture & Chemicals,agriculture_chemicals,revenue_growth_yoy,0.0117,6,ok,fyn_agriculture_chemicals_current_20260110_summary.csv,2026-06-07T06:14:41
2026-01-10,Agriculture & Chemicals,agriculture_chemicals,earnings_growth_yoy,-0.0119,6,ok,fyn_agriculture_chemicals_current_20260110_summary.csv,2026-06-07T06:14:41
2026-02-10,Agriculture & Chemicals,agriculture_chemicals,pe,33.1399,4,ok,fyn_agriculture_chemicals_current_20260210_summary.csv,2026-06-07T06:14:41
2026-02-10,Agriculture & Chemicals,agriculture_chemicals,ps,4.5934,6,ok,fyn_agriculture_chemicals_current_20260210_summary.csv,2026-06-07T06:14:41
2026-02-10,Agriculture & Chemicals,agriculture_chemicals,pb,4.8847,6,ok,fyn_agriculture_chemicals_current_20260210_summary.csv,2026-06-07T06:14:41
2026-02-10,Agriculture & Chemicals,agriculture_chemicals,ev_ebitda,24.7388,3,ok,fyn_agriculture_chemicals_current_20260210_summary.csv,2026-06-07T06:14:41
2026-02-10,Agriculture & Chemicals,agriculture_chemicals,fcf_yield,0.025224,4,ok,fyn_agriculture_chemicals_current_20260210_summary.csv,2026-06-07T06:14:41
2026-02-10,Agriculture & Chemicals,agriculture_chemicals,net_margin,0.10135,6,ok,fyn_agriculture_chemicals_current_20260210_summary.csv,2026-06-07T06:14:41
2026-02-10,Agriculture & Chemicals,agriculture_chemicals,gross_margin,0.43515,2,ok,fyn_agriculture_chemicals_current_20260210_summary.csv,2026-06-07T06:14:41
2026-02-10,Agriculture & Chemicals,agriculture_chemicals,revenue_growth_yoy,0.0141,6,ok,fyn_agriculture_chemicals_current_20260210_summary.csv,2026-06-07T06:14:41
2026-02-10,Agriculture & Chemicals,agriculture_chemicals,earnings_growth_yoy,-0.0119,6,ok,fyn_agriculture_chemicals_current_20260210_summary.csv,2026-06-07T06:14:41
2026-03-10,Agriculture & Chemicals,agriculture_chemicals,pe,35.1669,4,ok,fyn_agriculture_chemicals_current_20260310_summary.csv,2026-06-07T06:14:41
2026-03-10,Agriculture & Chemicals,agriculture_chemicals,ps,4.2029,6,ok,fyn_agriculture_chemicals_current_20260310_summary.csv,2026-06-07T06:14:41
2026-03-10,Agriculture & Chemicals,agriculture_chemicals,pb,4.88285,6,ok,fyn_agriculture_chemicals_current_20260310_summary.csv,2026-06-07T06:14:41
2026-03-10,Agriculture & Chemicals,agriculture_chemicals,ev_ebitda,47.8557,2,ok,fyn_agriculture_chemicals_current_20260310_summary.csv,2026-06-07T06:14:41
2026-03-10,Agriculture & Chemicals,agriculture_chemicals,fcf_yield,0.028214,4,ok,fyn_agriculture_chemicals_current_20260310_summary.csv,2026-06-07T06:14:41
2026-03-10,Agriculture & Chemicals,agriculture_chemicals,net_margin,0.0861,6,ok,fyn_agriculture_chemicals_current_20260310_summary.csv,2026-06-07T06:14:41
2026-03-10,Agriculture & Chemicals,agriculture_chemicals,gross_margin,0.42925,2,ok,fyn_agriculture_chemicals_current_20260310_summary.csv,2026-06-07T06:14:41
2026-03-10,Agriculture & Chemicals,agriculture_chemicals,revenue_growth_yoy,0.0211,6,ok,fyn_agriculture_chemicals_current_20260310_summary.csv,2026-06-07T06:14:41
2026-03-10,Agriculture & Chemicals,agriculture_chemicals,earnings_growth_yoy,-0.02975,6,ok,fyn_agriculture_chemicals_current_20260310_summary.csv,2026-06-07T06:14:41
2026-04-10,Agriculture & Chemicals,agriculture_chemicals,pe,35.46345,4,ok,fyn_agriculture_chemicals_current_20260410_summary.csv,2026-06-07T06:14:41
2026-04-10,Agriculture & Chemicals,agriculture_chemicals,ps,4.16225,6,ok,fyn_agriculture_chemicals_current_20260410_summary.csv,2026-06-07T06:14:41
2026-04-10,Agriculture & Chemicals,agriculture_chemicals,pb,5.206,6,ok,fyn_agriculture_chemicals_current_20260410_summary.csv,2026-06-07T06:14:41
2026-04-10,Agriculture & Chemicals,agriculture_chemicals,ev_ebitda,51.6745,2,ok,fyn_agriculture_chemicals_current_20260410_summary.csv,2026-06-07T06:14:41
2026-04-10,Agriculture & Chemicals,agriculture_chemicals,fcf_yield,0.028291,4,ok,fyn_agriculture_chemicals_current_20260410_summary.csv,2026-06-07T06:14:41
2026-04-10,Agriculture & Chemicals,agriculture_chemicals,net_margin,0.0861,6,ok,fyn_agriculture_chemicals_current_20260410_summary.csv,2026-06-07T06:14:41
2026-04-10,Agriculture & Chemicals,agriculture_chemicals,gross_margin,0.42925,2,ok,fyn_agriculture_chemicals_current_20260410_summary.csv,2026-06-07T06:14:41
2026-04-10,Agriculture & Chemicals,agriculture_chemicals,revenue_growth_yoy,0.0211,6,ok,fyn_agriculture_chemicals_current_20260410_summary.csv,2026-06-07T06:14:41
2026-04-10,Agriculture & Chemicals,agriculture_chemicals,earnings_growth_yoy,-0.02975,6,ok,fyn_agriculture_chemicals_current_20260410_summary.csv,2026-06-07T06:14:41
2026-05-10,Agriculture & Chemicals,agriculture_chemicals,pe,32.2134,5,ok,fyn_agriculture_chemicals_current_20260510_summary.csv,2026-06-07T06:14:41
2026-05-10,Agriculture & Chemicals,agriculture_chemicals,ps,3.8067,6,ok,fyn_agriculture_chemicals_current_20260510_summary.csv,2026-06-07T06:14:41
2026-05-10,Agriculture & Chemicals,agriculture_chemicals,pb,5.05945,6,ok,fyn_agriculture_chemicals_current_20260510_summary.csv,2026-06-07T06:14:41
2026-05-10,Agriculture & Chemicals,agriculture_chemicals,ev_ebitda,17.80965,2,ok,fyn_agriculture_chemicals_current_20260510_summary.csv,2026-06-07T06:14:41
2026-05-10,Agriculture & Chemicals,agriculture_chemicals,fcf_yield,0.03166,4,ok,fyn_agriculture_chemicals_current_20260510_summary.csv,2026-06-07T06:14:41
2026-05-10,Agriculture & Chemicals,agriculture_chemicals,net_margin,0.1183,6,ok,fyn_agriculture_chemicals_current_20260510_summary.csv,2026-06-07T06:14:41
2026-05-10,Agriculture & Chemicals,agriculture_chemicals,gross_margin,0.42175,2,ok,fyn_agriculture_chemicals_current_20260510_summary.csv,2026-06-07T06:14:41
2026-05-10,Agriculture & Chemicals,agriculture_chemicals,revenue_growth_yoy,0.044,6,ok,fyn_agriculture_chemicals_current_20260510_summary.csv,2026-06-07T06:14:41
2026-05-10,Agriculture & Chemicals,agriculture_chemicals,earnings_growth_yoy,0.0099,6,ok,fyn_agriculture_chemicals_current_20260510_summary.csv,2026-06-07T06:14:41
2026-06-06,Agriculture & Chemicals,agriculture_chemicals,pe,33.1763,5,ok,fyn_agriculture_chemicals_current_summary.csv,2026-06-07T06:14:41
2026-06-06,Agriculture & Chemicals,agriculture_chemicals,ps,3.7794,6,ok,fyn_agriculture_chemicals_current_summary.csv,2026-06-07T06:14:41
2026-06-06,Agriculture & Chemicals,agriculture_chemicals,pb,5.0549,6,ok,fyn_agriculture_chemicals_current_summary.csv,2026-06-07T06:14:41
2026-06-06,Agriculture & Chemicals,agriculture_chemicals,ev_ebitda,17.695,2,ok,fyn_agriculture_chemicals_current_summary.csv,2026-06-07T06:14:41
2026-06-06,Agriculture & Chemicals,agriculture_chemicals,fcf_yield,0.032171,4,ok,fyn_agriculture_chemicals_current_summary.csv,2026-06-07T06:14:41
2026-06-06,Agriculture & Chemicals,agriculture_chemicals,net_margin,0.1183,6,ok,fyn_agriculture_chemicals_current_summary.csv,2026-06-07T06:14:41
2026-06-06,Agriculture & Chemicals,agriculture_chemicals,gross_margin,0.42175,2,ok,fyn_agriculture_chemicals_current_summary.csv,2026-06-07T06:14:41
2026-06-06,Agriculture & Chemicals,agriculture_chemicals,revenue_growth_yoy,0.044,6,ok,fyn_agriculture_chemicals_current_summary.csv,2026-06-07T06:14:41
2026-06-06,Agriculture & Chemicals,agriculture_chemicals,earnings_growth_yoy,0.0099,6,ok,fyn_agriculture_chemicals_current_summary.csv,2026-06-07T06:14:41
2025-09-10,Banks,banks,pe,14.6182,5,ok,fyn_banks_current_20250910_summary.csv,2026-06-07T06:14:41
2025-09-10,Banks,banks,ps,2.85175,2,ok,fyn_banks_current_20250910_summary.csv,2026-06-07T06:14:41
2025-09-10,Banks,banks,pb,1.8773,5,ok,fyn_banks_current_20250910_summary.csv,2026-06-07T06:14:41
2025-09-10,Banks,banks,ev_ebitda,,0,missing,fyn_banks_current_20250910_summary.csv,2026-06-07T06:14:41
2025-09-10,Banks,banks,fcf_yield,,0,missing,fyn_banks_current_20250910_summary.csv,2026-06-07T06:14:41
2025-09-10,Banks,banks,net_margin,0.21955,2,ok,fyn_banks_current_20250910_summary.csv,2026-06-07T06:14:41
2025-09-10,Banks,banks,gross_margin,,0,missing,fyn_banks_current_20250910_summary.csv,2026-06-07T06:14:41
2025-09-10,Banks,banks,revenue_growth_yoy,0.0604,2,ok,fyn_banks_current_20250910_summary.csv,2026-06-07T06:14:41
2025-09-10,Banks,banks,earnings_growth_yoy,0.3844,5,ok,fyn_banks_current_20250910_summary.csv,2026-06-07T06:14:41
2025-10-10,Banks,banks,pe,14.6352,5,ok,fyn_banks_current_20251010_summary.csv,2026-06-07T06:14:41
2025-10-10,Banks,banks,ps,2.76345,2,ok,fyn_banks_current_20251010_summary.csv,2026-06-07T06:14:41
2025-10-10,Banks,banks,pb,1.8646,5,ok,fyn_banks_current_20251010_summary.csv,2026-06-07T06:14:41
2025-10-10,Banks,banks,ev_ebitda,,0,missing,fyn_banks_current_20251010_summary.csv,2026-06-07T06:14:41
2025-10-10,Banks,banks,fcf_yield,,0,missing,fyn_banks_current_20251010_summary.csv,2026-06-07T06:14:41
2025-10-10,Banks,banks,net_margin,0.21955,2,ok,fyn_banks_current_20251010_summary.csv,2026-06-07T06:14:41
2025-10-10,Banks,banks,gross_margin,,0,missing,fyn_banks_current_20251010_summary.csv,2026-06-07T06:14:41
2025-10-10,Banks,banks,revenue_growth_yoy,0.0604,2,ok,fyn_banks_current_20251010_summary.csv,2026-06-07T06:14:41
2025-10-10,Banks,banks,earnings_growth_yoy,0.3844,5,ok,fyn_banks_current_20251010_summary.csv,2026-06-07T06:14:41
2025-11-10,Banks,banks,pe,14.3433,5,ok,fyn_banks_current_20251110_summary.csv,2026-06-07T06:14:41
2025-11-10,Banks,banks,ps,2.88365,2,ok,fyn_banks_current_20251110_summary.csv,2026-06-07T06:14:41
2025-11-10,Banks,banks,pb,1.922,5,ok,fyn_banks_current_20251110_summary.csv,2026-06-07T06:14:41
2025-11-10,Banks,banks,ev_ebitda,,0,missing,fyn_banks_current_20251110_summary.csv,2026-06-07T06:14:41
2025-11-10,Banks,banks,fcf_yield,0.065951,1,ok,fyn_banks_current_20251110_summary.csv,2026-06-07T06:14:41
2025-11-10,Banks,banks,net_margin,0.2244,2,ok,fyn_banks_current_20251110_summary.csv,2026-06-07T06:14:41
2025-11-10,Banks,banks,gross_margin,,0,missing,fyn_banks_current_20251110_summary.csv,2026-06-07T06:14:41
2025-11-10,Banks,banks,revenue_growth_yoy,0.08605,2,ok,fyn_banks_current_20251110_summary.csv,2026-06-07T06:14:41
2025-11-10,Banks,banks,earnings_growth_yoy,0.3694,5,ok,fyn_banks_current_20251110_summary.csv,2026-06-07T06:14:41
2025-12-10,Banks,banks,pe,14.5482,5,ok,fyn_banks_current_20251210_summary.csv,2026-06-07T06:14:41
2025-12-10,Banks,banks,ps,3.00685,2,ok,fyn_banks_current_20251210_summary.csv,2026-06-07T06:14:41
2025-12-10,Banks,banks,pb,2.1439,5,ok,fyn_banks_current_20251210_summary.csv,2026-06-07T06:14:41
2025-12-10,Banks,banks,ev_ebitda,,0,missing,fyn_banks_current_20251210_summary.csv,2026-06-07T06:14:41
2025-12-10,Banks,banks,fcf_yield,0.059124,1,ok,fyn_banks_current_20251210_summary.csv,2026-06-07T06:14:41
2025-12-10,Banks,banks,net_margin,0.2244,2,ok,fyn_banks_current_20251210_summary.csv,2026-06-07T06:14:41
2025-12-10,Banks,banks,gross_margin,,0,missing,fyn_banks_current_20251210_summary.csv,2026-06-07T06:14:41
2025-12-10,Banks,banks,revenue_growth_yoy,0.08605,2,ok,fyn_banks_current_20251210_summary.csv,2026-06-07T06:14:41
2025-12-10,Banks,banks,earnings_growth_yoy,0.3694,5,ok,fyn_banks_current_20251210_summary.csv,2026-06-07T06:14:41
2026-01-10,Banks,banks,pe,15.4433,5,ok,fyn_banks_current_20260110_summary.csv,2026-06-07T06:14:41
2026-01-10,Banks,banks,ps,3.17445,2,ok,fyn_banks_current_20260110_summary.csv,2026-06-07T06:14:41
2026-01-10,Banks,banks,pb,2.2638,5,ok,fyn_banks_current_20260110_summary.csv,2026-06-07T06:14:41
2026-01-10,Banks,banks,ev_ebitda,,0,missing,fyn_banks_current_20260110_summary.csv,2026-06-07T06:14:41
2026-01-10,Banks,banks,fcf_yield,0.055993,1,ok,fyn_banks_current_20260110_summary.csv,2026-06-07T06:14:41
2026-01-10,Banks,banks,net_margin,0.2244,2,ok,fyn_banks_current_20260110_summary.csv,2026-06-07T06:14:41
2026-01-10,Banks,banks,gross_margin,,0,missing,fyn_banks_current_20260110_summary.csv,2026-06-07T06:14:41
2026-01-10,Banks,banks,revenue_growth_yoy,0.08605,2,ok,fyn_banks_current_20260110_summary.csv,2026-06-07T06:14:41
2026-01-10,Banks,banks,earnings_growth_yoy,0.3694,5,ok,fyn_banks_current_20260110_summary.csv,2026-06-07T06:14:41
2026-02-10,Banks,banks,pe,14.9314,5,ok,fyn_banks_current_20260210_summary.csv,2026-06-07T06:14:41
2026-02-10,Banks,banks,ps,3.16755,2,ok,fyn_banks_current_20260210_summary.csv,2026-06-07T06:14:41
2026-02-10,Banks,banks,pb,2.288,5,ok,fyn_banks_current_20260210_summary.csv,2026-06-07T06:14:41
2026-02-10,Banks,banks,ev_ebitda,,0,missing,fyn_banks_current_20260210_summary.csv,2026-06-07T06:14:41
2026-02-10,Banks,banks,fcf_yield,0.055402,1,ok,fyn_banks_current_20260210_summary.csv,2026-06-07T06:14:41
2026-02-10,Banks,banks,net_margin,0.2244,2,ok,fyn_banks_current_20260210_summary.csv,2026-06-07T06:14:41
2026-02-10,Banks,banks,gross_margin,,0,missing,fyn_banks_current_20260210_summary.csv,2026-06-07T06:14:41
2026-02-10,Banks,banks,revenue_growth_yoy,0.08605,2,ok,fyn_banks_current_20260210_summary.csv,2026-06-07T06:14:41
2026-02-10,Banks,banks,earnings_growth_yoy,0.3694,5,ok,fyn_banks_current_20260210_summary.csv,2026-06-07T06:14:41
2026-03-10,Banks,banks,pe,13.6502,5,ok,fyn_banks_current_20260310_summary.csv,2026-06-07T06:14:41
2026-03-10,Banks,banks,ps,2.65905,2,ok,fyn_banks_current_20260310_summary.csv,2026-06-07T06:14:41
2026-03-10,Banks,banks,pb,1.9799,5,ok,fyn_banks_current_20260310_summary.csv,2026-06-07T06:14:41
2026-03-10,Banks,banks,ev_ebitda,,0,missing,fyn_banks_current_20260310_summary.csv,2026-06-07T06:14:41
2026-03-10,Banks,banks,fcf_yield,,0,missing,fyn_banks_current_20260310_summary.csv,2026-06-07T06:14:41
2026-03-10,Banks,banks,net_margin,0.21885,2,ok,fyn_banks_current_20260310_summary.csv,2026-06-07T06:14:41
2026-03-10,Banks,banks,gross_margin,,0,missing,fyn_banks_current_20260310_summary.csv,2026-06-07T06:14:41
2026-03-10,Banks,banks,revenue_growth_yoy,0.0621,2,ok,fyn_banks_current_20260310_summary.csv,2026-06-07T06:14:41
2026-03-10,Banks,banks,earnings_growth_yoy,0.1311,5,ok,fyn_banks_current_20260310_summary.csv,2026-06-07T06:14:41
2026-04-10,Banks,banks,pe,15.2102,5,ok,fyn_banks_current_20260410_summary.csv,2026-06-07T06:14:41
2026-04-10,Banks,banks,ps,2.9436,2,ok,fyn_banks_current_20260410_summary.csv,2026-06-07T06:14:41
2026-04-10,Banks,banks,pb,2.1556,5,ok,fyn_banks_current_20260410_summary.csv,2026-06-07T06:14:41
2026-04-10,Banks,banks,ev_ebitda,,0,missing,fyn_banks_current_20260410_summary.csv,2026-06-07T06:14:41
2026-04-10,Banks,banks,fcf_yield,,0,missing,fyn_banks_current_20260410_summary.csv,2026-06-07T06:14:41
2026-04-10,Banks,banks,net_margin,0.21885,2,ok,fyn_banks_current_20260410_summary.csv,2026-06-07T06:14:41
2026-04-10,Banks,banks,gross_margin,,0,missing,fyn_banks_current_20260410_summary.csv,2026-06-07T06:14:41
2026-04-10,Banks,banks,revenue_growth_yoy,0.0621,2,ok,fyn_banks_current_20260410_summary.csv,2026-06-07T06:14:41
2026-04-10,Banks,banks,earnings_growth_yoy,0.1311,5,ok,fyn_banks_current_20260410_summary.csv,2026-06-07T06:14:41
2026-05-10,Banks,banks,pe,15.2905,5,ok,fyn_banks_current_20260510_summary.csv,2026-06-07T06:14:41
2026-05-10,Banks,banks,ps,2.85795,2,ok,fyn_banks_current_20260510_summary.csv,2026-06-07T06:14:41
2026-05-10,Banks,banks,pb,2.2236,5,ok,fyn_banks_current_20260510_summary.csv,2026-06-07T06:14:41
2026-05-10,Banks,banks,ev_ebitda,,0,missing,fyn_banks_current_20260510_summary.csv,2026-06-07T06:14:41
2026-05-10,Banks,banks,fcf_yield,,0,missing,fyn_banks_current_20260510_summary.csv,2026-06-07T06:14:41
2026-05-10,Banks,banks,net_margin,0.22055,2,ok,fyn_banks_current_20260510_summary.csv,2026-06-07T06:14:41
2026-05-10,Banks,banks,gross_margin,,0,missing,fyn_banks_current_20260510_summary.csv,2026-06-07T06:14:41
2026-05-10,Banks,banks,revenue_growth_yoy,0.06355,2,ok,fyn_banks_current_20260510_summary.csv,2026-06-07T06:14:41
2026-05-10,Banks,banks,earnings_growth_yoy,0.146,5,ok,fyn_banks_current_20260510_summary.csv,2026-06-07T06:14:41
2026-06-07,Banks,banks,pe,16.1983,5,ok,fyn_banks_current_summary.csv,2026-06-07T06:14:41
2026-06-07,Banks,banks,ps,3.0061,2,ok,fyn_banks_current_summary.csv,2026-06-07T06:14:41
2026-06-07,Banks,banks,pb,2.2992,5,ok,fyn_banks_current_summary.csv,2026-06-07T06:14:41
2026-06-07,Banks,banks,ev_ebitda,,0,missing,fyn_banks_current_summary.csv,2026-06-07T06:14:41
2026-06-07,Banks,banks,fcf_yield,,0,missing,fyn_banks_current_summary.csv,2026-06-07T06:14:41
2026-06-07,Banks,banks,net_margin,0.22055,2,ok,fyn_banks_current_summary.csv,2026-06-07T06:14:41
2026-06-07,Banks,banks,gross_margin,,0,missing,fyn_banks_current_summary.csv,2026-06-07T06:14:41
2026-06-07,Banks,banks,revenue_growth_yoy,0.06355,2,ok,fyn_banks_current_summary.csv,2026-06-07T06:14:41
2026-06-07,Banks,banks,earnings_growth_yoy,0.146,5,ok,fyn_banks_current_summary.csv,2026-06-07T06:14:41
2025-09-10,Commodities,commodities,pe,14.9959,3,ok,fyn_commodities_current_20250910_summary.csv,2026-06-07T06:14:41
2025-09-10,Commodities,commodities,ps,3.3483,4,ok,fyn_commodities_current_20250910_summary.csv,2026-06-07T06:14:41
2025-09-10,Commodities,commodities,pb,3.1109,4,ok,fyn_commodities_current_20250910_summary.csv,2026-06-07T06:14:41
2025-09-10,Commodities,commodities,ev_ebitda,10.0838,2,ok,fyn_commodities_current_20250910_summary.csv,2026-06-07T06:14:41
2025-09-10,Commodities,commodities,fcf_yield,0.042181,3,ok,fyn_commodities_current_20250910_summary.csv,2026-06-07T06:14:41
2025-09-10,Commodities,commodities,net_margin,0.2361,4,ok,fyn_commodities_current_20250910_summary.csv,2026-06-07T06:14:41
2025-09-10,Commodities,commodities,gross_margin,0.0776,1,ok,fyn_commodities_current_20250910_summary.csv,2026-06-07T06:14:41
2025-09-10,Commodities,commodities,revenue_growth_yoy,0.0937,4,ok,fyn_commodities_current_20250910_summary.csv,2026-06-07T06:14:41
2025-09-10,Commodities,commodities,earnings_growth_yoy,0.14255,4,ok,fyn_commodities_current_20250910_summary.csv,2026-06-07T06:14:41
2025-10-10,Commodities,commodities,pe,14.8992,3,ok,fyn_commodities_current_20251010_summary.csv,2026-06-07T06:14:41
2025-10-10,Commodities,commodities,ps,3.4154,4,ok,fyn_commodities_current_20251010_summary.csv,2026-06-07T06:14:41
2025-10-10,Commodities,commodities,pb,3.068,4,ok,fyn_commodities_current_20251010_summary.csv,2026-06-07T06:14:41
2025-10-10,Commodities,commodities,ev_ebitda,11.14365,2,ok,fyn_commodities_current_20251010_summary.csv,2026-06-07T06:14:41
2025-10-10,Commodities,commodities,fcf_yield,0.034426,3,ok,fyn_commodities_current_20251010_summary.csv,2026-06-07T06:14:41
